t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
82190.0,2024-06-21T22:49:50.000Z,5627804.892048148,-579331.5345028138,4122158.0598237067,full_sunlight,False,False,False,False,False,False,False,0.5815659694062333,0.5724098363010964,3.0393791144006572,3.0302229812955206
82200.0,2024-06-21T22:50:00.000Z,5582604.873354181,-587741.0858984336,4181995.127202933,full_sunlight,False,False,False,False,False,False,False,0.5840334939841447,0.5748773599423653,3.0392908277117243,3.030134693669945
82210.0,2024-06-21T22:50:10.000Z,5536756.106200266,-596082.3365396436,4241346.209462217,full_sunlight,False,False,False,False,False,False,False,0.5864840971141753,0.5773279621431328,3.0392039195869813,3.030047784615939
82220.0,2024-06-21T22:50:20.000Z,5490263.9186218055,-604354.3170987718,4300204.409476789,full_sunlight,False,False,False,False,False,False,False,0.5889174716082383,0.5797613357154273,3.039118395310876,3.029962259418065
82230.0,2024-06-21T22:50:30.000Z,5443133.713425637,-612556.0662979037,4358562.887398881,full_sunlight,False,False,False,False,False,False,False,0.5913333117416433,0.5821771749346736,3.0390342600582616,3.0298781232512915
82240.0,2024-06-21T22:50:40.000Z,5395370.967561687,-620686.6310206784,4416414.861453197,full_sunlight,False,False,False,False,False,False,False,0.5937313132993541,0.5845751755859484,3.0389515188950975,3.0297953811816916
82250.0,2024-06-21T22:50:50.000Z,5346981.231486998,-628745.0664229625,4473753.608724399,full_sunlight,False,False,False,False,False,False,False,0.596111173622504,0.5869550350104977,3.038870176779164,3.0297140381671577
82260.0,2024-06-21T22:51:00.000Z,5297970.128520207,-636730.4360427357,4530572.46593898,full_sunlight,False,False,False,False,False,False,False,0.5984725916552284,0.589316452152569,3.0387902385607606,3.0296340990581014
82270.0,2024-06-21T22:51:10.000Z,5248343.354188587,-644641.8119088309,4586864.830238994,full_sunlight,False,False,False,False,False,False,False,0.6008152679917165,0.591659127606462,3.038711708983378,3.0295555685981235
82280.0,2024-06-21T22:51:20.000Z,5198106.675565649,-652478.2746488561,4642624.159949962,full_sunlight,False,False,False,False,False,False,False,0.6031389049235869,0.5939827636639057,3.038634592684405,3.029478451424724
