t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
484500.0,2026-01-06T14:35:00.000Z,8363963.544762522,3697767.7067351723,4233387.268458418,full_sunlight,False,False,False,False,False,False,False,0.6305067539743574,0.6210441910489259,2.379222209102641,2.3697596461772092
484800.0,2026-01-06T14:40:00.000Z,8021153.500018141,2437061.534573908,5590899.478647278,full_sunlight,False,False,False,False,False,False,False,0.6814572926876086,0.671994698248227,2.3803671001720885,2.370904505732707
485100.0,2026-01-06T14:45:00.000Z,7398019.732664399,1091183.0150504005,6752769.476992418,full_sunlight,False,False,False,False,False,False,False,0.7392100332645473,0.7297474026177693,2.3822135528956316,2.372750922248854
485400.0,2026-01-06T14:50:00.000Z,6516398.218121833,-292824.09470976796,7678393.972989688,full_sunlight,False,False,False,False,False,False,False,0.8017265317580452,0.7922638614993426,2.384679428441163,2.3752167581824604
485700.0,2026-01-06T14:55:00.000Z,5407139.455722096,-1666604.7863235143,8335444.724353726,full_sunlight,False,False,False,False,False,False,False,0.866962680029496,0.8574999681616281,2.3876629594333805,2.3782002475655126
486000.0,2026-01-06T15:00:00.000Z,4109020.235600457,-2982176.6957359677,8700980.262122035,full_sunlight,False,False,False,False,False,False,False,0.9328905542311325,0.9234278002333507,2.3910448694904125,2.381582115492631
486300.0,2026-01-06T15:05:00.000Z,2667388.998614576,-4193593.600199097,8762230.791880157,full_sunlight,False,False,False,False,False,False,False,0.9974938760241118,0.9880310808700435,2.3946909703958483,2.3852281752417803
486600.0,2026-01-06T15:10:00.000Z,1132591.9833713237,-5258534.836686948,8517034.804651696,full_sunlight,False,False,False,False,False,False,False,1.058755862976469,1.0492930291002227,2.39845533822053,2.3889925043442837
486900.0,2026-01-06T15:15:00.000Z,-441768.2975584669,-6139770.627295656,7973915.901739115,full_sunlight,False,False,False,False,False,False,False,1.1146584502417258,1.105195581453405,2.4021841655109544,2.392721296722634
487200.0,2026-01-06T15:20:00.000Z,-2000687.2224353864,-6806457.023691317,7151797.423001923,full_sunlight,False,False,False,False,False,False,False,1.163210777562208,1.1537478789156241,2.4057203536544085,2.3962574550078246
487500.0,2026-01-06T15:25:00.000Z,-3489666.4855164015,-7235217.938465817,6079361.43915938,full_sunlight,False,False,False,False,False,False,False,1.2025209028643824,1.1930579804813062,2.4089088419552107,2.399445919572134
487800.0,2026-01-06T15:30:00.000Z,-4856615.108422097,-7410976.105862489,4794068.4370237,full_sunlight,False,False,False,False,False,False,False,1.2309148087683763,1.2214518696251455,2.411602568075617,2.402139628932386
488100.0,2026-01-06T15:35:00.000Z,-6053678.738954283,-7327500.586998975,3340864.986343731,full_sunlight,False,False,False,False,False,False,False,1.2470892753979972,1.2376263270816765,2.413668827385004,2.4042058790686833
488400.0,2026-01-06T15:40:00.000Z,-7038931.837208791,-6987646.13351083,1770618.5948306413,full_sunlight,False,False,False,False,False,False,False,1.2502644249791188,1.240801475421612,2.4149956650325124,2.405532715475005
488700.0,2026-01-06T15:45:00.000Z,-7777868.598682467,-6403269.630915373,138331.2854872269,full_sunlight,False,False,False,False,False,False,False,1.2402895865664596,1.2308266437659454,2.4154978212869462,2.406034878486432
489000.0,2026-01-06T15:50:00.000Z,-8244633.00941864,-5594821.119364827,-1498804.6762000977,full_sunlight,False,False,False,False,False,False,False,1.2176649598170222,1.208202031556729,2.415121689644906,2.4056587613846134
489300.0,2026-01-06T15:55:00.000Z,-8422937.257778611,-4590621.252154086,-3083435.5146790612,full_sunlight,False,False,False,False,False,False,False,1.18347128234634,1.1740083759208941,2.4138487664717885,2.4043858600463426
489600.0,2026-01-06T16:00:00.000Z,-8306631.128180022,-3425852.2300705696,-4560079.7821953045,full_sunlight,False,False,False,False,False,False,False,1.1392336718380365,1.1297707937973647,2.411697182970436,2.4022343049297645
489900.0,2026-01-06T16:05:00.000Z,-7899901.7807859965,-2141303.076083518,-5877087.631926464,full_sunlight,False,False,False,False,False,False,False,1.0867640407967794,1.0773011967168133,2.4087211028143103,2.3992582587343443
490200.0,2026-01-06T16:10:00.000Z,-7217101.041332705,-781920.5353997545,-6988451.297820178,full_sunlight,False,False,False,False,False,False,False,1.0280223870765794,1.0185595813648527,2.40500800574658,2.3955452000348534
490500.0,2026-01-06T16:15:00.000Z,-6282213.557518101,604776.9922719784,-7855402.272785001,full_sunlight,False,False,False,False,False,False,False,0.9650195175016475,0.9555567532444263,2.4006741105228997,2.3912113462656786
490800.0,2026-01-06T16:20:00.000Z,-5127992.569704691,1970362.8877899323,-8447742.65821129,full_sunlight,False,False,False,False,False,False,False,0.8997650723331347,0.8903023511891006,2.3958583748553566,2.3863956537113222
491100.0,2026-01-06T16:25:00.000Z,-3794800.30824124,3267184.3374130083,-8744870.823030094,full_sunlight,False,False,False,False,False,False,False,0.8342522077882616,0.8247895299320417,2.390715615860148,2.381252938003928
