t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
86400.0,2026-01-02T00:00:00.000Z,-10466897.39095737,-17956887.30123588,-4991623.976425644,full_sunlight,False,False,False,False,False,False,False,2.123307533657202,2.1138436023514218,2.7680168925713864,2.758552961265606
86700.0,2026-01-02T00:05:00.000Z,-9385789.997777876,-18616302.13852192,-4719065.222248699,full_sunlight,False,False,False,False,False,False,False,2.1742562075896847,2.1647922310595193,2.77205176841487,2.762587791884705
87000.0,2026-01-02T00:10:00.000Z,-8270216.482640483,-19207354.960129973,-4429172.297731588,full_sunlight,False,False,False,False,False,False,False,2.2237612408479865,2.2142972230478977,2.7761296354876697,2.766665617687581
87300.0,2026-01-02T00:15:00.000Z,-7124273.999225327,-19727876.69528996,-4123010.3598490465,full_sunlight,False,False,False,False,False,False,False,2.2714406125899504,2.261976557624253,2.7802408530043716,2.7707767980386744
87600.0,2026-01-02T00:20:00.000Z,-5952171.048951151,-20175957.325339828,-3801704.2766508874,full_sunlight,False,False,False,False,False,False,False,2.3167919122187928,2.3073278243266073,2.784375716085495,2.7749116281933097
87900.0,2026-01-02T00:25:00.000Z,-4758212.024537542,-20549952.87802816,-3466434.4927982977,full_sunlight,False,False,False,False,False,False,False,2.3591550536706016,2.3496909372102985,2.788524465907324,2.779060349447021
88200.0,2026-01-02T00:30:00.000Z,-3546781.403418229,-20848491.4447451,-3118432.6915605995,full_sunlight,False,False,False,False,False,False,False,2.3976722339148826,2.388208093348101,2.792677299436171,2.783213158869389
88500.0,2026-01-02T00:35:00.000Z,-2322327.6490396857,-21070478.198762976,-2758977.269221787,full_sunlight,False,False,False,False,False,False,False,2.431258827579642,2.4217946674549236,2.7968243789117135,2.7873602187869952
88800.0,2026-01-02T00:40:00.000Z,-1089346.879138559,-21215099.39623642,-2389388.63853118,full_sunlight,False,False,False,False,False,False,False,2.4586156886679698,2.4491515136040745,2.8009558412543534,2.791491666190458
89100.0,2026-01-02T00:45:00.000Z,147633.63905628212,-21281825.345446654,-2011024.3784589649,full_sunlight,False,False,False,False,False,False,False,2.478331665907151,2.4688674805761166,2.8050618075825824,2.795597622251548
89400.0,2026-01-02T00:50:00.000Z,1384072.106129841,-21270412.333565485,-1625274.2480780026,full_sunlight,False,False,False,False,False,False,False,2.489118454187194,2.4796542632972027,2.8091323930383454,2.799668202148354
89700.0,2026-01-02T00:55:00.000Z,2615428.859323255,-21180903.504044246,-1233555.0828891583,full_sunlight,False,False,False,False,False,False,False,2.4901464340998536,2.4806822423779615,2.8131577171310127,2.8036935254091206
90000.0,2026-01-02T01:00:00.000Z,3837183.031764072,-21013628.68158902,-837305.5923355882,full_sunlight,False,False,False,False,False,False,False,2.481325233873138,2.471861046047944,2.81712791482366,2.807663726998466
90300.0,2026-01-02T01:05:00.000Z,5044849.140987575,-20769203.145549785,-437981.07760906854,full_sunlight,False,False,False,False,False,False,False,2.463338779889919,2.4538746006742214,2.82103314859847,2.811568969382772
90600.0,2026-01-02T01:10:00.000Z,6233993.5459257895,-20448525.35641429,-37048.089139826065,full_sunlight,False,False,False,False,False,False,False,2.437407391663603,2.4279432257371205,2.824863621750561,2.8153994558240782
90900.0,2026-01-02T01:15:00.000Z,7400250.712045714,-20052773.64394092,364020.9566241459,full_sunlight,False,False,False,False,False,False,False,2.4049451843038696,2.3954810362960837,2.828609593170715,2.819145445162929
91200.0,2026-01-02T01:20:00.000Z,8539339.225039251,-19583401.869276185,763753.1813983425,full_sunlight,False,False,False,False,False,False,False,2.3672934791361064,2.3578293536092896,2.8322613938862373,2.8227972683594205
91500.0,2026-01-02T01:25:00.000Z,9647077.494417638,-19042134.077163823,1160680.6503855821,full_sunlight,False,False,False,False,False,False,False,2.325590111255318,2.3161260126878114,2.8358094456343923,2.826345347066886
91800.0,2026-01-02T01:30:00.000Z,10719399.08952032,-18430958.158053614,1553345.758926807,full_sunlight,False,False,False,False,False,False,False,2.2807419170386,2.271277849808398,2.83924428174303,2.829780214512828
92100.0,2026-01-02T01:35:00.000Z,11752367.65182528,-17752118.54354077,1940306.5807414402,full_sunlight,False,False,False,False,False,False,False,2.233448653962418,2.2239846223311264,2.8425565705865434,2.8330925389552517
